,SampleID,Field,CropID,SampleDate,AnalysisDate,Parameter,DataType,WS_Current,WS_Ideal,WS_Needed,Mehlich_Current,Mehlich_Ideal,Mehlich_Needed,Current,Ideal,Needed
638,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Boron,Nutrient,3.99,0.75,-3.24,0.98,2.39,1.41,,,
639,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Molybdenum,Nutrient,0.0,0.5,0.5,0.28,1.25,0.97,,,
640,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Selenium,Nutrient,3.05,0.5,-2.55,0.74,4.8,4.06,,,
641,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Aluminum,Nutrient,0.65,1.0,0.35,259.3,115.1,-144.2,,,
642,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Iron,Nutrient,3.81,0.75,-3.06,57.55,79.94,22.39,,,
643,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Manganese,Nutrient,0.84,0.07,-0.77,50.4,39.97,-10.43,,,
644,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Zinc,Nutrient,0.08,0.06,-0.02,1.88,23.98,22.1,,,
645,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Copper,Nutrient,0.23,0.04,-0.19,1.97,9.59,7.62,,,
646,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Cobalt,Nutrient,0.0,0.03,0.03,1.67,4.8,3.13,,,
647,102924-sp-953,daf,8929,2024-10-07,2024-10-29,pH (1:1),Water Soluble,,,,,,,6.53,6.2,-0.33
648,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Soluble Salts,Water Soluble,,,,,,,0.22,0.64,0.42
649,102924-sp-953,daf,8929,2024-10-07,2024-10-29,EC,Water Soluble,,,,,,,0.34,0.7,0.36
650,102924-sp-953,daf,8929,2024-10-07,2024-10-29,ORP,Water Soluble,,,,,,,41.0,80.0,39.0
651,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Organic Matter,Water Soluble,,,,,,,3.74,7.0,3.26
652,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Active Carbon,Water Soluble,,,,,,,141.2,1000.0,858.8
653,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Bicarbonates,Water Soluble,,,,,,,100.11,60.0,-40.11
654,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Est N from OM in lb,Water Soluble,,,,,,,87.4,120.0,32.6
655,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Nitrate,Water Soluble,,,,,,,0.0,30.0,30.0
656,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Ammonium,Water Soluble,,,,,,,0.31,40.0,39.69
657,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Ca %,Saturation,,,,,,,57.0,68.0,10.1
658,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Mg %,Saturation,,,,,,,27.0,12.0,4.73
659,102924-sp-953,daf,8929,2024-10-07,2024-10-29,K %,Saturation,,,,,,,2.0,3.5,0.37
660,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Na %,Saturation,,,,,,,2.0,1.0,0.28
661,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Other Bases,Saturation,,,,,,,4.87,4.0,
662,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Ex H+,Saturation,,,,,,,7.05,10.0,
663,102924-sp-953,daf,8929,2024-10-07,2024-10-29,CEC (meq),Saturation,,,,,,,,,15.48
664,102924-sp-953,daf,8929,2024-10-07,2024-10-29,Total Sat (%),Saturation,,,,,,,,,88.0
665,102924-sp-953,daf,8929,2024-10-07,2024-10-29,TCEC (meq),Saturation,,,,,,,,,17.57
666,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Calcium,Nutrient,44.75,40.0,-4.75,762.25,1009.12,246.87,,,
667,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Magnesium,Nutrient,23.42,7.0,-16.42,354.29,106.85,-247.44,,,
668,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Potassium,Nutrient,20.86,13.0,-7.86,126.64,101.28,-25.36,,,
669,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Sodium,Nutrient,49.84,10.0,-39.84,79.13,17.07,-62.06,,,
670,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Phosphorus,Nutrient,3.16,0.8,-2.36,25.12,101.28,76.16,,,
671,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Sulfur,Nutrient,29.95,2.0,-27.95,24.82,50.64,25.82,,,
672,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Chloride,Nutrient,68.44,20.0,-48.44,68.44,,,,,
673,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Silicon,Nutrient,21.17,20.0,-1.17,235.49,40.51,-194.98,,,
674,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Iodine,Nutrient,2.21,5.0,2.79,2.21,,,,,
675,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Boron,Nutrient,3.8,0.75,-3.05,0.99,1.01,0.02,,,
676,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Molybdenum,Nutrient,0.57,0.5,-0.07,0.28,1.25,0.97,,,
677,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Selenium,Nutrient,2.33,0.5,-1.83,0.76,2.03,1.27,,,
678,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Aluminum,Nutrient,4.47,1.0,-3.47,200.94,134.3,-66.64,,,
679,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Iron,Nutrient,7.04,0.75,-6.29,67.15,33.76,-33.39,,,
680,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Manganese,Nutrient,1.91,0.07,-1.84,51.47,16.88,-34.59,,,
681,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Zinc,Nutrient,0.1,0.06,-0.04,3.13,10.13,7.0,,,
682,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Copper,Nutrient,0.22,0.04,-0.18,2.16,4.05,1.89,,,
683,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Cobalt,Nutrient,0.0,0.03,0.03,1.52,2.03,0.51,,,
684,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,pH (1:1),Water Soluble,,,,,,,7.02,6.2,-0.82
685,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Soluble Salts,Water Soluble,,,,,,,0.17,0.64,0.47
686,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,EC,Water Soluble,,,,,,,0.26,0.7,0.44
687,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,ORP,Water Soluble,,,,,,,13.0,80.0,67.0
688,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Organic Matter,Water Soluble,,,,,,,1.5,7.0,5.5
689,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Active Carbon,Water Soluble,,,,,,,107.41,1000.0,892.59
690,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Bicarbonates,Water Soluble,,,,,,,215.76,60.0,-155.76
691,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Est N from OM in lb,Water Soluble,,,,,,,50.0,120.0,70.0
692,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Nitrate,Water Soluble,,,,,,,17.02,30.0,12.98
693,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Ammonium,Water Soluble,,,,,,,0.99,40.0,39.01
694,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Ca %,Saturation,,,,,,,51.0,68.0,3.81
695,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Mg %,Saturation,,,,,,,40.0,12.0,2.95
696,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,K %,Saturation,,,,,,,4.0,3.5,0.32
697,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Na %,Saturation,,,,,,,5.0,1.0,0.34
698,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Other Bases,Saturation,,,,,,,0.0,4.0,
699,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Ex H+,Saturation,,,,,,,0.0,10.0,
700,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,CEC (meq),Saturation,,,,,,,,,7.42
701,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,Total Sat (%),Saturation,,,,,,,,,100.0
702,102924-sp-954,gl-ranch,12805,2024-10-07,2024-10-29,TCEC (meq),Saturation,,,,,,,,,7.42
703,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Calcium,Nutrient,53.13,40.0,-13.13,1172.07,1410.32,238.25,,,
704,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Magnesium,Nutrient,20.26,7.0,-13.26,363.8,149.33,-214.47,,,
705,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Potassium,Nutrient,39.77,13.0,-26.77,263.47,141.55,-121.92,,,
706,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Sodium,Nutrient,27.08,10.0,-17.08,37.47,23.85,-13.62,,,
707,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Phosphorus,Nutrient,2.95,0.8,-2.15,18.87,141.55,122.68,,,
708,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Sulfur,Nutrient,24.81,2.0,-22.81,15.06,70.78,55.72,,,
709,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Chloride,Nutrient,50.76,20.0,-30.76,50.76,,,,,
710,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Silicon,Nutrient,19.72,20.0,0.28,190.16,56.62,-133.54,,,
711,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Iodine,Nutrient,2.07,5.0,2.93,2.07,,,,,
712,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Boron,Nutrient,3.91,0.75,-3.16,1.39,1.41,0.02,,,
713,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Molybdenum,Nutrient,0.12,0.5,0.38,0.27,1.25,0.98,,,
714,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Selenium,Nutrient,0.98,0.5,-0.48,0.74,2.83,2.09,,,
715,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Aluminum,Nutrient,2.29,1.0,-1.29,173.93,116.94,-56.99,,,
716,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Iron,Nutrient,4.69,0.75,-3.94,58.47,47.18,-11.29,,,
717,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Manganese,Nutrient,0.39,0.07,-0.32,58.92,23.59,-35.33,,,
718,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Zinc,Nutrient,0.19,0.06,-0.13,5.49,14.16,8.67,,,
719,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Copper,Nutrient,0.25,0.04,-0.21,2.12,5.66,3.54,,,
720,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Cobalt,Nutrient,0.0,0.03,0.03,1.77,2.83,1.06,,,
721,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,pH (1:1),Water Soluble,,,,,,,6.89,6.2,-0.69
722,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Soluble Salts,Water Soluble,,,,,,,0.19,0.64,0.45
723,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,EC,Water Soluble,,,,,,,0.3,0.7,0.4
724,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,ORP,Water Soluble,,,,,,,21.0,80.0,59.0
725,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Organic Matter,Water Soluble,,,,,,,3.56,7.0,3.44
726,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Active Carbon,Water Soluble,,,,,,,224.37,1000.0,775.63
727,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Bicarbonates,Water Soluble,,,,,,,186.77,60.0,-126.77
728,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Est N from OM in lb,Water Soluble,,,,,,,85.6,120.0,34.4
729,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Nitrate,Water Soluble,,,,,,,44.07,30.0,-14.07
730,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Ammonium,Water Soluble,,,,,,,1.83,40.0,38.17
731,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Ca %,Saturation,,,,,,,57.0,68.0,5.86
732,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Mg %,Saturation,,,,,,,29.0,12.0,3.03
733,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,K %,Saturation,,,,,,,7.0,3.5,0.68
734,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Na %,Saturation,,,,,,,2.0,1.0,0.16
735,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Other Bases,Saturation,,,,,,,4.51,4.0,
736,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Ex H+,Saturation,,,,,,,1.65,10.0,
737,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,CEC (meq),Saturation,,,,,,,,,9.73
738,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,Total Sat (%),Saturation,,,,,,,,,94.0
739,102924-sp-955,gl-ranch,12805,2024-10-07,2024-10-29,TCEC (meq),Saturation,,,,,,,,,10.37
740,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Calcium,Nutrient,45.38,40.0,-5.38,1138.46,1819.68,681.22,,,
741,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Magnesium,Nutrient,32.9,7.0,-25.9,854.35,192.67,-661.68,,,
742,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Potassium,Nutrient,37.21,13.0,-24.21,113.11,182.64,69.53,,,
743,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Sodium,Nutrient,31.82,10.0,-21.82,65.17,30.77,-34.4,,,
744,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Phosphorus,Nutrient,0.1,0.8,0.7,4.1,182.64,178.54,,,
745,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Sulfur,Nutrient,24.51,2.0,-22.51,7.51,91.32,83.81,,,
746,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Chloride,Nutrient,123.32,20.0,-103.32,123.32,,,,,
747,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Silicon,Nutrient,15.21,20.0,4.79,195.03,73.05,-121.98,,,
748,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Iodine,Nutrient,1.59,5.0,3.41,1.59,,,,,
749,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Boron,Nutrient,0.42,0.75,0.33,0.83,1.82,0.99,,,
750,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Molybdenum,Nutrient,0.65,0.5,-0.15,0.05,1.25,1.2,,,
751,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Selenium,Nutrient,2.02,0.5,-1.52,1.17,3.65,2.48,,,
752,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Aluminum,Nutrient,0.15,1.0,0.85,150.37,56.18,-94.19,,,
753,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Iron,Nutrient,2.93,0.75,-2.18,28.09,60.88,32.79,,,
754,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Manganese,Nutrient,0.58,0.07,-0.51,35.75,30.44,-5.31,,,
755,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Zinc,Nutrient,0.36,0.06,-0.3,1.47,18.26,16.79,,,
756,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Copper,Nutrient,1.28,0.04,-1.24,1.77,7.31,5.54,,,
757,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Cobalt,Nutrient,1.49,0.03,-1.46,1.24,3.65,2.41,,,
758,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,pH (1:1),Water Soluble,,,,,,,7.43,6.2,-1.23
759,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Soluble Salts,Water Soluble,,,,,,,0.22,0.64,0.42
760,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,EC,Water Soluble,,,,,,,0.35,0.7,0.35
761,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,ORP,Water Soluble,,,,,,,-7.0,80.0,87.0
762,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Organic Matter,Water Soluble,,,,,,,3.24,7.0,3.76
763,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Active Carbon,Water Soluble,,,,,,,183.31,1000.0,816.69
764,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Bicarbonates,Water Soluble,,,,,,,109.08,60.0,-49.08
765,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Est N from OM in lb,Water Soluble,,,,,,,82.4,120.0,37.6
766,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Nitrate,Water Soluble,,,,,,,9.55,30.0,20.45
767,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Ammonium,Water Soluble,,,,,,,0.04,40.0,39.96
768,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Ca %,Saturation,,,,,,,43.0,68.0,5.69
769,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Mg %,Saturation,,,,,,,53.0,12.0,7.12
770,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,K %,Saturation,,,,,,,2.0,3.5,0.29
771,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Na %,Saturation,,,,,,,2.0,1.0,0.28
772,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Other Bases,Saturation,,,,,,,0.0,4.0,
773,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Ex H+,Saturation,,,,,,,0.0,10.0,
774,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,CEC (meq),Saturation,,,,,,,,,13.38
775,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,Total Sat (%),Saturation,,,,,,,,,100.0
776,110124-sp-500,byrd,11667,2024-10-24,2024-11-01,TCEC (meq),Saturation,,,,,,,,,13.38
777,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Calcium,Nutrient,227.63,40.0,-187.63,1383.48,2260.32,876.84,,,
778,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Magnesium,Nutrient,106.32,7.0,-99.32,525.7,239.33,-286.37,,,
779,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Potassium,Nutrient,37.23,13.0,-24.23,101.07,226.86,125.79,,,
780,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Sodium,Nutrient,36.46,10.0,-26.46,41.95,38.23,-3.72,,,
781,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Phosphorus,Nutrient,0.91,0.8,-0.11,6.77,226.86,220.09,,,
782,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Sulfur,Nutrient,301.1,2.0,-299.1,171.48,113.43,-58.05,,,
783,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Chloride,Nutrient,76.78,20.0,-56.78,76.78,,,,,
784,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Silicon,Nutrient,13.95,20.0,6.05,163.72,90.75,-72.97,,,
785,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Iodine,Nutrient,1.63,5.0,3.37,1.63,,,,,
786,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Boron,Nutrient,0.06,0.75,0.69,0.36,2.26,1.9,,,
787,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Molybdenum,Nutrient,0.41,0.5,0.09,0.0,1.25,1.25,,,
788,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Selenium,Nutrient,1.22,0.5,-0.72,1.41,4.54,3.13,,,
789,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Aluminum,Nutrient,0.0,1.0,1.0,185.95,86.22,-99.73,,,
790,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Iron,Nutrient,2.1,0.75,-1.35,43.11,75.62,32.51,,,
791,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Manganese,Nutrient,1.05,0.07,-0.98,39.39,37.81,-1.58,,,
792,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Zinc,Nutrient,2.41,0.06,-2.35,1.15,22.69,21.54,,,
793,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Copper,Nutrient,4.19,0.04,-4.15,2.33,9.07,6.74,,,
794,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Cobalt,Nutrient,1.57,0.03,-1.54,1.4,4.54,3.14,,,
795,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,pH (1:1),Water Soluble,,,,,,,5.72,6.2,0.48
796,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Soluble Salts,Water Soluble,,,,,,,0.63,0.64,0.01
797,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,EC,Water Soluble,,,,,,,0.99,0.7,-0.29
798,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,ORP,Water Soluble,,,,,,,90.0,80.0,-10.0
799,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Organic Matter,Water Soluble,,,,,,,2.76,7.0,4.24
800,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Active Carbon,Water Soluble,,,,,,,155.59,1000.0,844.41
801,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Bicarbonates,Water Soluble,,,,,,,82.64,60.0,-22.64
802,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Est N from OM in lb,Water Soluble,,,,,,,75.2,120.0,44.8
803,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Nitrate,Water Soluble,,,,,,,18.07,30.0,11.93
804,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Ammonium,Water Soluble,,,,,,,0.0,40.0,40.0
805,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Ca %,Saturation,,,,,,,42.0,68.0,6.92
806,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Mg %,Saturation,,,,,,,26.0,12.0,4.38
807,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,K %,Saturation,,,,,,,2.0,3.5,0.26
808,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Na %,Saturation,,,,,,,1.0,1.0,0.18
809,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Other Bases,Saturation,,,,,,,5.96,4.0,
810,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Ex H+,Saturation,,,,,,,23.4,10.0,
811,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,CEC (meq),Saturation,,,,,,,,,11.74
812,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,Total Sat (%),Saturation,,,,,,,,,71.0
813,110124-sp-501,505 south,17686,2024-10-24,2024-11-01,TCEC (meq),Saturation,,,,,,,,,16.62
814,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Calcium,Nutrient,42.8,40.0,-2.8,743.39,1482.4,739.01,,,
815,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Magnesium,Nutrient,44.14,7.0,-37.14,778.46,156.96,-621.5,,,
816,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Potassium,Nutrient,32.28,13.0,-19.28,97.07,148.79,51.72,,,
817,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Sodium,Nutrient,49.71,10.0,-39.71,101.69,25.07,-76.62,,,
818,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Phosphorus,Nutrient,1.67,0.8,-0.87,7.11,148.79,141.68,,,
819,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Sulfur,Nutrient,13.96,2.0,-11.96,5.51,74.39,68.88,,,
820,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Chloride,Nutrient,232.46,20.0,-212.46,232.46,,,,,
821,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Silicon,Nutrient,54.63,20.0,-34.63,217.61,59.51,-158.1,,,
822,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Iodine,Nutrient,6.32,5.0,-1.32,6.32,,,,,
823,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Boron,Nutrient,0.82,0.75,-0.07,1.19,1.48,0.29,,,
824,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Molybdenum,Nutrient,0.85,0.5,-0.35,0.08,1.25,1.17,,,
825,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Selenium,Nutrient,1.13,0.5,-0.63,1.42,2.98,1.56,,,
826,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Aluminum,Nutrient,33.08,1.0,-32.08,172.62,60.7,-111.92,,,
827,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Iron,Nutrient,49.22,0.75,-48.47,30.35,49.6,19.25,,,
828,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Manganese,Nutrient,3.48,0.07,-3.41,43.37,24.8,-18.57,,,
829,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Zinc,Nutrient,11.72,0.06,-11.66,1.26,14.88,13.62,,,
830,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Copper,Nutrient,14.72,0.04,-14.68,2.42,5.95,3.53,,,
831,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Cobalt,Nutrient,1.62,0.03,-1.59,1.61,2.98,1.37,,,
832,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,pH (1:1),Water Soluble,,,,,,,8.07,6.2,-1.87
833,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Soluble Salts,Water Soluble,,,,,,,0.13,0.64,0.51
834,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,EC,Water Soluble,,,,,,,0.21,0.7,0.49
835,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,ORP,Water Soluble,,,,,,,-43.0,80.0,123.0
836,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Organic Matter,Water Soluble,,,,,,,1.96,7.0,5.04
837,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Active Carbon,Water Soluble,,,,,,,122.83,1000.0,877.17
838,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Bicarbonates,Water Soluble,,,,,,,278.98,60.0,-218.98
839,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Est N from OM in lb,Water Soluble,,,,,,,59.2,120.0,60.8
840,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Nitrate,Water Soluble,,,,,,,11.5,30.0,18.5
841,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Ammonium,Water Soluble,,,,,,,0.0,40.0,40.0
842,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Ca %,Saturation,,,,,,,34.0,68.0,3.72
843,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Mg %,Saturation,,,,,,,60.0,12.0,6.49
844,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,K %,Saturation,,,,,,,2.0,3.5,0.25
845,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Na %,Saturation,,,,,,,4.0,1.0,0.44
846,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Other Bases,Saturation,,,,,,,0.0,4.0,
847,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,Ex H+,Saturation,,,,,,,0.0,10.0,
848,110124-sp-502,reyes,8947,2024-10-24,2024-11-01,CEC (meq),Saturation,,,,,,,,,10.9
